0_Xç¿ïW, 0_Yç¿ïW, 0_Zç¿ïW, 0_XâÒì], 0_YâÒì], 0_ZâÒì], 1_Xç¿ïW, 1_Yç¿ïW, 1_Zç¿ïW, 1_XâÒì], 1_YâÒì], 1_ZâÒì], 2_Xç¿ïW, 2_Yç¿ïW, 2_Zç¿ïW, 2_XâÒì], 2_YâÒì], 2_ZâÒì], 3_Xç¿ïW, 3_Yç¿ïW, 3_Zç¿ïW, 3_XâÒì], 3_YâÒì], 3_ZâÒì], 4_Xç¿ïW, 4_Yç¿ïW, 4_Zç¿ïW, 4_XâÒì], 4_YâÒì], 4_ZâÒì], 5_Xç¿ïW, 5_Yç¿ïW, 5_Zç¿ïW, 5_XâÒì], 5_YâÒì], 5_ZâÒì], 6_Xç¿ïW, 6_Yç¿ïW, 6_Zç¿ïW, 6_XâÒì], 6_YâÒì], 6_ZâÒì], 7_Xç¿ïW, 7_Yç¿ïW, 7_Zç¿ïW, 7_XâÒì], 7_YâÒì], 7_ZâÒì], 8_Xç¿ïW, 8_Yç¿ïW, 8_Zç¿ïW, 8_XâÒì], 8_YâÒì], 8_ZâÒì], 9_Xç¿ïW, 9_Yç¿ïW, 9_Zç¿ïW, 9_XâÒì], 9_YâÒì], 9_ZâÒì], 10_Xç¿ïW, 10_Yç¿ïW, 10_Zç¿ïW, 10_XâÒì], 10_YâÒì], 10_ZâÒì], 11_Xç¿ïW, 11_Yç¿ïW, 11_Zç¿ïW, 11_XâÒì], 11_YâÒì], 11_ZâÒì], 12_Xç¿ïW, 12_Yç¿ïW, 12_Zç¿ïW, 12_XâÒì], 12_YâÒì], 12_ZâÒì], 13_Xç¿ïW, 13_Yç¿ïW, 13_Zç¿ïW, 13_XâÒì], 13_YâÒì], 13_ZâÒì], 14_Xç¿ïW, 14_Yç¿ïW, 14_Zç¿ïW, 14_XâÒì], 14_YâÒì], 14_ZâÒì], 15_Xç¿ïW, 15_Yç¿ïW, 15_Zç¿ïW, 15_XâÒì], 15_YâÒì], 15_ZâÒì], 16_Xç¿ïW, 16_Yç¿ïW, 16_Zç¿ïW, 16_XâÒì], 16_YâÒì], 16_ZâÒì], 17_Xç¿ïW, 17_Yç¿ïW, 17_Zç¿ïW, 17_XâÒì], 17_YâÒì], 17_ZâÒì], 18_Xç¿ïW, 18_Yç¿ïW, 18_Zç¿ïW, 18_XâÒì], 18_YâÒì], 18_ZâÒì], 19_Xç¿ïW, 19_Yç¿ïW, 19_Zç¿ïW, 19_XâÒì], 19_YâÒì], 19_ZâÒì], 20_Xç¿ïW, 20_Yç¿ïW, 20_Zç¿ïW, 20_XâÒì], 20_YâÒì], 20_ZâÒì], 21_Xç¿ïW, 21_Yç¿ïW, 21_Zç¿ïW, 21_XâÒì], 21_YâÒì], 21_ZâÒì], 22_Xç¿ïW, 22_Yç¿ïW, 22_Zç¿ïW, 22_XâÒì], 22_YâÒì], 22_ZâÒì], 23_Xç¿ïW, 23_Yç¿ïW, 23_Zç¿ïW, 23_XâÒì], 23_YâÒì], 23_ZâÒì], 24_Xç¿ïW, 24_Yç¿ïW, 24_Zç¿ïW, 24_XâÒì], 24_YâÒì], 24_ZâÒì], 25_Xç¿ïW, 25_Yç¿ïW, 25_Zç¿ïW, 25_XâÒì], 25_YâÒì], 25_ZâÒì], 26_Xç¿ïW, 26_Yç¿ïW, 26_Zç¿ïW, 26_XâÒì], 26_YâÒì], 26_ZâÒì]
96.329500 ,-73.319000 ,-9.239200 ,-11.561600 ,-94.992300 ,0.000000 ,4.931890 ,-1.118100 ,-4.528340 ,2.710660 ,-1.004880 ,0.000000 ,5.454280 ,1.040460 ,-3.649020 ,3.017480 ,-1.516290 ,-0.000000 ,5.816660 ,0.111686 ,-2.874650 ,3.345020 ,-1.352060 ,-0.000000 ,6.317800 ,-0.430704 ,-2.022760 ,3.913830 ,-1.456000 ,-0.000000 ,7.385670 ,-1.462400 ,-1.245400 ,3.365830 ,-1.044580 ,-0.000000 ,9.222880 ,-0.888062 ,-0.333867 ,3.174160 ,-0.729995 ,-0.000000 ,10.246400 ,1.531330 ,0.021810 ,0.039556 ,-0.028737 ,-0.000000 ,4.648110 ,0.694664 ,-0.533326 ,13.172400 ,0.764209 ,-0.000000 ,4.681750 ,0.409600 ,0.551848 ,-1.333210 ,0.518504 ,-0.000000 ,4.690800 ,0.742950 ,-1.599880 ,1.714250 ,8.714560 ,1.197360 ,-7.387440 ,7.316010 ,21.776100 ,-3.844790 ,2.208690 ,12.580300 ,3.155590 ,-3.174250 ,-53.178400 ,26.693100 ,-44.374400 ,28.363900 ,0.058079 ,0.133078 ,12.017100 ,-11.349800 ,-87.299100 ,23.533500 ,0.048188 ,0.110415 ,20.623500 ,-49.043100 ,11.427800 ,-1.197360 ,-7.387430 ,7.315910 ,-23.683000 ,-7.904330 ,-1.848410 ,-12.580300 ,3.155590 ,-3.174250 ,73.181200 ,-19.007100 ,11.367700 ,-28.363900 ,0.058079 ,0.133078 ,-11.817000 ,-9.728150 ,79.454100 ,-23.533500 ,0.048188 ,0.110415 ,3.190990 ,-22.748200 ,0.061417 ,8.969780 ,-4.084010 ,1.973950 ,79.556900 ,-6.734380 ,48.945000 ,-0.827718 ,-37.651500 ,-0.636250 ,-18.063800 ,50.116700 ,7.549220 ,-2.258990 ,-39.234100 ,-5.873930 ,-23.380600 ,8.632000 ,13.517300 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-12.797700 ,-2.849160 ,6.597320 ,0.827718 ,-37.651500 ,-0.636250 ,1.456410 ,5.435680 ,0.025805 ,2.258990 ,-39.234100 ,-5.873930 ,16.005900 ,27.656600 ,-18.590200 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.248200 ,-73.369000 ,-9.403770 ,-11.607500 ,-94.841000 ,0.000000 ,4.931890 ,-1.118100 ,-4.522470 ,2.445690 ,-0.903831 ,0.000000 ,5.454280 ,1.040460 ,-3.649950 ,2.831170 ,-1.425740 ,-0.000000 ,5.816660 ,0.111686 ,-2.882710 ,3.288950 ,-1.264470 ,-0.000000 ,6.317800 ,-0.430704 ,-2.037580 ,4.038860 ,-1.361940 ,-0.000000 ,7.385670 ,-1.462400 ,-1.242860 ,3.612160 ,-0.941049 ,-0.000000 ,9.222880 ,-0.888062 ,-0.313172 ,3.508990 ,-0.618175 ,-0.000000 ,10.246400 ,1.531330 ,0.023464 ,0.037723 ,-0.027586 ,-0.000000 ,4.648110 ,0.694664 ,-0.471630 ,13.253700 ,0.786682 ,-0.000000 ,4.681750 ,0.409600 ,0.657672 ,-1.699010 ,0.520808 ,-0.000000 ,4.690800 ,0.742950 ,-1.492640 ,1.606600 ,8.101960 ,1.197360 ,-7.387440 ,7.316010 ,22.347200 ,-4.550170 ,2.574610 ,12.580300 ,3.155590 ,-3.174250 ,-51.222200 ,22.480400 ,-49.410900 ,28.363900 ,0.058079 ,0.133078 ,12.002500 ,-11.119300 ,-86.188600 ,23.533500 ,0.048188 ,0.110415 ,20.504900 ,-47.771600 ,11.732400 ,-1.197360 ,-7.387430 ,7.315910 ,-24.699600 ,-8.556370 ,-2.451190 ,-12.580300 ,3.155590 ,-3.174250 ,71.624000 ,-20.656000 ,15.296000 ,-28.363900 ,0.058079 ,0.133078 ,-11.753700 ,-9.423640 ,77.966100 ,-23.533500 ,0.048188 ,0.110415 ,2.650920 ,-20.793400 ,0.375985 ,8.969780 ,-4.084010 ,1.973950 ,80.236300 ,-7.135200 ,49.100900 ,-0.827718 ,-37.651500 ,-0.636250 ,-18.521900 ,50.813100 ,7.889830 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.922800 ,8.868700 ,13.796000 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-12.873100 ,-2.787000 ,6.590240 ,0.827718 ,-37.651500 ,-0.636250 ,1.564340 ,5.837150 ,0.022212 ,2.258990 ,-39.234100 ,-5.873930 ,16.037800 ,26.986600 ,-18.507800 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.152500 ,-73.416600 ,-9.535550 ,-11.662700 ,-94.679900 ,0.000000 ,4.931890 ,-1.118100 ,-4.501330 ,2.204390 ,-0.814042 ,0.000000 ,5.454280 ,1.040460 ,-3.639880 ,2.655790 ,-1.348270 ,-0.000000 ,5.816660 ,0.111686 ,-2.881860 ,3.235060 ,-1.193680 ,-0.000000 ,6.317800 ,-0.430704 ,-2.045140 ,4.149300 ,-1.286660 ,-0.000000 ,7.385670 ,-1.462400 ,-1.238240 ,3.843780 ,-0.859621 ,-0.000000 ,9.222880 ,-0.888062 ,-0.296081 ,3.834630 ,-0.531822 ,-0.000000 ,10.246400 ,1.531330 ,0.024832 ,0.036583 ,-0.026698 ,-0.000000 ,4.648110 ,0.694664 ,-0.409314 ,13.235800 ,0.757284 ,-0.000000 ,4.681750 ,0.409600 ,0.754117 ,-2.014750 ,0.494301 ,-0.000000 ,4.690800 ,0.742950 ,-1.431350 ,1.517250 ,7.663200 ,1.197360 ,-7.387440 ,7.316010 ,22.820300 ,-5.168810 ,2.911310 ,12.580300 ,3.155590 ,-3.174250 ,-49.726300 ,18.247900 ,-53.650300 ,28.363900 ,0.058079 ,0.133078 ,11.980500 ,-10.858700 ,-84.932300 ,23.533500 ,0.048188 ,0.110415 ,20.336800 ,-46.799100 ,12.013100 ,-1.197360 ,-7.387430 ,7.315910 ,-25.547900 ,-9.117220 ,-3.085160 ,-12.580300 ,3.155590 ,-3.174250 ,70.036300 ,-21.900900 ,19.240000 ,-28.363900 ,0.058079 ,0.133078 ,-11.667700 ,-9.062210 ,76.190000 ,-23.533500 ,0.048188 ,0.110415 ,1.992240 ,-18.567500 ,0.665120 ,8.969780 ,-4.084010 ,1.973950 ,80.898600 ,-7.548570 ,49.232900 ,-0.827718 ,-37.651500 ,-0.636250 ,-18.988700 ,51.500600 ,8.240810 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.504400 ,8.995760 ,14.024400 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-12.960200 ,-2.721890 ,6.570820 ,0.827718 ,-37.651500 ,-0.636250 ,1.680840 ,6.270030 ,0.017482 ,2.258990 ,-39.234100 ,-5.873930 ,16.016600 ,26.133200 ,-18.379400 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.110700 ,-73.500100 ,-9.618080 ,-11.731500 ,-94.539300 ,0.000000 ,4.931890 ,-1.118100 ,-4.480310 ,1.966630 ,-0.727951 ,0.000000 ,5.454280 ,1.040460 ,-3.631940 ,2.480950 ,-1.276540 ,-0.000000 ,5.816660 ,0.111686 ,-2.882770 ,3.181260 ,-1.130870 ,-0.000000 ,6.317800 ,-0.430704 ,-2.053660 ,4.255860 ,-1.220990 ,-0.000000 ,7.385670 ,-1.462400 ,-1.234860 ,4.075950 ,-0.789274 ,-0.000000 ,9.222880 ,-0.888062 ,-0.278838 ,4.166780 ,-0.459596 ,-0.000000 ,10.246400 ,1.531330 ,0.026039 ,0.035278 ,-0.026026 ,-0.000000 ,4.648110 ,0.694664 ,-0.355383 ,13.153700 ,0.657297 ,-0.000000 ,4.681750 ,0.409600 ,0.861384 ,-2.270490 ,0.431834 ,-0.000000 ,4.690800 ,0.742950 ,-1.389810 ,1.392500 ,7.406730 ,1.197360 ,-7.387440 ,7.316010 ,23.227300 ,-5.720300 ,3.196940 ,12.580300 ,3.155590 ,-3.174250 ,-48.531800 ,14.051800 ,-57.236600 ,28.363900 ,0.058079 ,0.133078 ,11.950100 ,-10.577100 ,-83.572500 ,23.533500 ,0.048188 ,0.110415 ,20.256800 ,-46.485500 ,12.419900 ,-1.197360 ,-7.387430 ,7.315910 ,-26.213100 ,-9.619820 ,-3.694890 ,-12.580300 ,3.155590 ,-3.174250 ,68.464900 ,-22.911100 ,23.203600 ,-28.363900 ,0.058079 ,0.133078 ,-11.554600 ,-8.648960 ,74.143600 ,-23.533500 ,0.048188 ,0.110415 ,1.227850 ,-16.481000 ,0.872653 ,8.969780 ,-4.084010 ,1.973950 ,81.448900 ,-7.938410 ,49.400200 ,-0.827718 ,-37.651500 ,-0.636250 ,-19.368000 ,52.043300 ,8.528820 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.127100 ,9.087940 ,14.230300 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.012700 ,-2.687600 ,6.558430 ,0.827718 ,-37.651500 ,-0.636250 ,1.743500 ,6.502670 ,0.014572 ,2.258990 ,-39.234100 ,-5.873930 ,16.074400 ,25.706400 ,-18.380000 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.112400 ,-73.611300 ,-9.682910 ,-11.797800 ,-94.413500 ,0.000000 ,4.931890 ,-1.118100 ,-4.464760 ,1.715680 ,-0.645458 ,0.000000 ,5.454280 ,1.040460 ,-3.629230 ,2.296520 ,-1.210630 ,-0.000000 ,5.816660 ,0.111686 ,-2.887710 ,3.124120 ,-1.075910 ,-0.000000 ,6.317800 ,-0.430704 ,-2.064130 ,4.367390 ,-1.164680 ,-0.000000 ,7.385670 ,-1.462400 ,-1.233620 ,4.323240 ,-0.729574 ,-0.000000 ,9.222880 ,-0.888062 ,-0.262642 ,4.522060 ,-0.400231 ,-0.000000 ,10.246400 ,1.531330 ,0.027134 ,0.033462 ,-0.025541 ,-0.000000 ,4.648110 ,0.694664 ,-0.315808 ,13.051000 ,0.546513 ,-0.000000 ,4.681750 ,0.409600 ,0.969075 ,-2.485390 ,0.360371 ,-0.000000 ,4.690800 ,0.742950 ,-1.354560 ,1.243430 ,7.244360 ,1.197360 ,-7.387440 ,7.316010 ,23.606500 ,-6.220080 ,3.463890 ,12.580300 ,3.155590 ,-3.174250 ,-47.601800 ,9.967920 ,-60.307900 ,28.363900 ,0.058079 ,0.133078 ,11.910600 ,-10.279400 ,-82.132400 ,23.533500 ,0.048188 ,0.110415 ,20.192100 ,-46.599000 ,12.937900 ,-1.197360 ,-7.387430 ,7.315910 ,-26.767500 ,-10.094800 ,-4.311790 ,-12.580300 ,3.155590 ,-3.174250 ,66.932500 ,-23.742600 ,27.233000 ,-28.363900 ,0.058079 ,0.133078 ,-11.401900 ,-8.165980 ,71.726200 ,-23.533500 ,0.048188 ,0.110415 ,0.442584 ,-14.813200 ,0.981827 ,8.969780 ,-4.084010 ,1.973950 ,81.914000 ,-8.299530 ,49.573600 ,-0.827718 ,-37.651500 ,-0.636250 ,-19.681400 ,52.481300 ,8.768580 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.770500 ,9.151640 ,14.417200 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.023400 ,-2.640160 ,6.556930 ,0.827718 ,-37.651500 ,-0.636250 ,1.765620 ,6.584740 ,0.013484 ,2.258990 ,-39.234100 ,-5.873930 ,16.163100 ,25.600100 ,-18.480100 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.112000 ,-73.728100 ,-9.708470 ,-11.873600 ,-94.297700 ,0.000000 ,4.931890 ,-1.118100 ,-4.454130 ,1.458770 ,-0.572333 ,0.000000 ,5.454280 ,1.040460 ,-3.630620 ,2.105690 ,-1.155660 ,-0.000000 ,5.816660 ,0.111686 ,-2.895750 ,3.060830 ,-1.034610 ,-0.000000 ,6.317800 ,-0.430704 ,-2.075260 ,4.474150 ,-1.124040 ,-0.000000 ,7.385670 ,-1.462400 ,-1.234910 ,4.570320 ,-0.686983 ,-0.000000 ,9.222880 ,-0.888062 ,-0.251358 ,4.880550 ,-0.359724 ,-0.000000 ,10.246400 ,1.531330 ,0.027902 ,0.031445 ,-0.025381 ,-0.000000 ,4.648110 ,0.694664 ,-0.296395 ,12.958700 ,0.490222 ,-0.000000 ,4.681750 ,0.409600 ,1.059660 ,-2.680350 ,0.310112 ,-0.000000 ,4.690800 ,0.742950 ,-1.316580 ,1.062270 ,7.122930 ,1.197360 ,-7.387440 ,7.316010 ,23.970200 ,-6.661350 ,3.731800 ,12.580300 ,3.155590 ,-3.174250 ,-47.031900 ,5.989430 ,-62.900900 ,28.363900 ,0.058079 ,0.133078 ,11.863100 ,-9.980280 ,-80.681300 ,23.533500 ,0.048188 ,0.110415 ,20.007200 ,-46.723400 ,13.434600 ,-1.197360 ,-7.387430 ,7.315910 ,-27.310400 ,-10.534400 ,-4.980320 ,-12.580300 ,3.155590 ,-3.174250 ,65.416100 ,-24.392400 ,31.288400 ,-28.363900 ,0.058079 ,0.133078 ,-11.199400 ,-7.613920 ,68.922000 ,-23.533500 ,0.048188 ,0.110415 ,-0.309078 ,-13.598500 ,1.011220 ,8.969780 ,-4.084010 ,1.973950 ,82.340900 ,-8.644700 ,49.741000 ,-0.827718 ,-37.651500 ,-0.636250 ,-19.981100 ,52.891500 ,8.999370 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.459500 ,9.146060 ,14.562400 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.035100 ,-2.610180 ,6.560080 ,0.827718 ,-37.651500 ,-0.636250 ,1.788330 ,6.668990 ,0.012333 ,2.258990 ,-39.234100 ,-5.873930 ,16.214900 ,25.410600 ,-18.569200 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.102300 ,-73.847500 ,-9.700870 ,-11.941100 ,-94.213100 ,0.000000 ,4.931890 ,-1.118100 ,-4.441240 ,1.207570 ,-0.502964 ,0.000000 ,5.454280 ,1.040460 ,-3.631510 ,1.917210 ,-1.102620 ,-0.000000 ,5.816660 ,0.111686 ,-2.903670 ,2.996280 ,-0.996039 ,-0.000000 ,6.317800 ,-0.430704 ,-2.086010 ,4.575410 ,-1.086820 ,-0.000000 ,7.385670 ,-1.462400 ,-1.237100 ,4.811890 ,-0.649080 ,-0.000000 ,9.222880 ,-0.888062 ,-0.241322 ,5.231910 ,-0.325353 ,-0.000000 ,10.246400 ,1.531330 ,0.028345 ,0.029359 ,-0.025311 ,-0.000000 ,4.648110 ,0.694664 ,-0.287565 ,12.894900 ,0.400748 ,-0.000000 ,4.681750 ,0.409600 ,1.158190 ,-2.844710 ,0.241896 ,-0.000000 ,4.690800 ,0.742950 ,-1.295950 ,0.834866 ,7.088840 ,1.197360 ,-7.387440 ,7.316010 ,24.325600 ,-7.054560 ,4.016540 ,12.580300 ,3.155590 ,-3.174250 ,-46.881500 ,2.127660 ,-65.159400 ,28.363900 ,0.058079 ,0.133078 ,11.807400 ,-9.679760 ,-79.218100 ,23.533500 ,0.048188 ,0.110415 ,19.620100 ,-46.705800 ,13.820300 ,-1.197360 ,-7.387430 ,7.315910 ,-27.834000 ,-10.927400 ,-5.687650 ,-12.580300 ,3.155590 ,-3.174250 ,63.929900 ,-25.012200 ,35.281500 ,-28.363900 ,0.058079 ,0.133078 ,-10.944700 ,-7.016400 ,65.826600 ,-23.533500 ,0.048188 ,0.110415 ,-1.044080 ,-12.633200 ,0.930895 ,8.969780 ,-4.084010 ,1.973950 ,82.752900 ,-8.974300 ,49.874800 ,-0.827718 ,-37.651500 ,-0.636250 ,-20.278100 ,53.289900 ,9.229490 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.164200 ,9.086890 ,14.671300 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.031900 ,-2.594810 ,6.553690 ,0.827718 ,-37.651500 ,-0.636250 ,1.811200 ,6.753810 ,0.011141 ,2.258990 ,-39.234100 ,-5.873930 ,16.225800 ,25.104300 ,-18.639300 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.071400 ,-73.971900 ,-9.613360 ,-12.034500 ,-94.148400 ,0.000000 ,4.931890 ,-1.118100 ,-4.420490 ,0.963513 ,-0.425636 ,0.000000 ,5.454280 ,1.040460 ,-3.631520 ,1.724930 ,-1.038500 ,-0.000000 ,5.816660 ,0.111686 ,-2.912980 ,2.917860 ,-0.945542 ,-0.000000 ,6.317800 ,-0.430704 ,-2.100680 ,4.647410 ,-1.037430 ,-0.000000 ,7.385670 ,-1.462400 ,-1.240640 ,5.016100 ,-0.599478 ,-0.000000 ,9.222880 ,-0.888062 ,-0.227538 ,5.538020 ,-0.278849 ,-0.000000 ,10.246400 ,1.531330 ,0.028558 ,0.027609 ,-0.025007 ,-0.000000 ,4.648110 ,0.694664 ,-0.286210 ,12.865200 ,0.196779 ,-0.000000 ,4.681750 ,0.409600 ,1.278340 ,-2.958580 ,0.118500 ,-0.000000 ,4.690800 ,0.742950 ,-1.302580 ,0.624138 ,7.112850 ,1.197360 ,-7.387440 ,7.316010 ,24.760200 ,-7.386920 ,4.359260 ,12.580300 ,3.155590 ,-3.174250 ,-47.060800 ,-1.477060 ,-67.205000 ,28.363900 ,0.058079 ,0.133078 ,11.739300 ,-9.360010 ,-77.654200 ,23.533500 ,0.048188 ,0.110415 ,19.106600 ,-46.615100 ,14.086100 ,-1.197360 ,-7.387430 ,7.315910 ,-28.380300 ,-11.242800 ,-6.419960 ,-12.580300 ,3.155590 ,-3.174250 ,62.484600 ,-25.727900 ,39.147800 ,-28.363900 ,0.058079 ,0.133078 ,-10.628800 ,-6.378010 ,62.433900 ,-23.533500 ,0.048188 ,0.110415 ,-1.786430 ,-11.542700 ,0.790655 ,8.969780 ,-4.084010 ,1.973950 ,83.156400 ,-9.283970 ,50.070300 ,-0.827718 ,-37.651500 ,-0.636250 ,-20.572800 ,53.677500 ,9.459210 ,-2.258990 ,-39.234100 ,-5.873930 ,-20.877400 ,9.004300 ,14.754900 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.047800 ,-2.660010 ,6.568110 ,0.827718 ,-37.651500 ,-0.636250 ,1.846570 ,6.884970 ,0.009230 ,2.258990 ,-39.234100 ,-5.873930 ,16.172200 ,24.567700 ,-18.647500 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.021600 ,-74.103600 ,-9.476870 ,-12.145200 ,-94.124900 ,0.000000 ,4.931890 ,-1.118100 ,-4.390470 ,0.768060 ,-0.337597 ,0.000000 ,5.454280 ,1.040460 ,-3.630600 ,1.556930 ,-0.959049 ,-0.000000 ,5.816660 ,0.111686 ,-2.924590 ,2.835550 ,-0.877919 ,-0.000000 ,6.317800 ,-0.430704 ,-2.122070 ,4.675170 ,-0.969904 ,-0.000000 ,7.385670 ,-1.462400 ,-1.247540 ,5.147360 ,-0.531873 ,-0.000000 ,9.222880 ,-0.888062 ,-0.211257 ,5.748750 ,-0.211814 ,-0.000000 ,10.246400 ,1.531330 ,0.028529 ,0.026528 ,-0.024177 ,-0.000000 ,4.648110 ,0.694664 ,-0.291162 ,12.858700 ,-0.096431 ,-0.000000 ,4.681750 ,0.409600 ,1.417970 ,-3.011650 ,-0.046204 ,-0.000000 ,4.690800 ,0.742950 ,-1.310610 ,0.475340 ,7.163250 ,1.197360 ,-7.387440 ,7.316010 ,25.283300 ,-7.632550 ,4.761770 ,12.580300 ,3.155590 ,-3.174250 ,-47.428900 ,-4.766390 ,-69.075100 ,28.363900 ,0.058079 ,0.133078 ,11.658000 ,-9.024790 ,-76.005500 ,23.533500 ,0.048188 ,0.110415 ,18.505300 ,-46.207700 ,14.258500 ,-1.197360 ,-7.387430 ,7.315910 ,-28.942400 ,-11.451000 ,-7.134230 ,-12.580300 ,3.155590 ,-3.174250 ,61.079100 ,-26.640600 ,42.789000 ,-28.363900 ,0.058079 ,0.133078 ,-10.257700 ,-5.729390 ,58.874700 ,-23.533500 ,0.048188 ,0.110415 ,-2.496510 ,-10.251900 ,0.623622 ,8.969780 ,-4.084010 ,1.973950 ,83.532100 ,-9.578400 ,50.259900 ,-0.827718 ,-37.651500 ,-0.636250 ,-20.857300 ,54.044400 ,9.682130 ,-2.258990 ,-39.234100 ,-5.873930 ,-20.560800 ,8.932660 ,14.835400 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.068700 ,-2.775050 ,6.638700 ,0.827718 ,-37.651500 ,-0.636250 ,1.888110 ,7.038930 ,0.006882 ,2.258990 ,-39.234100 ,-5.873930 ,16.048700 ,23.864900 ,-18.592000 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
95.951900 ,-74.238300 ,-9.344510 ,-12.237000 ,-94.104200 ,0.000000 ,4.931890 ,-1.118100 ,-4.338880 ,0.645230 ,-0.240548 ,0.000000 ,5.454280 ,1.040460 ,-3.616750 ,1.437260 ,-0.864980 ,-0.000000 ,5.816660 ,0.111686 ,-2.928150 ,2.767160 ,-0.793615 ,-0.000000 ,6.317800 ,-0.430704 ,-2.142430 ,4.667600 ,-0.884291 ,-0.000000 ,7.385670 ,-1.462400 ,-1.252920 ,5.207150 ,-0.447281 ,-0.000000 ,9.222880 ,-0.888062 ,-0.191299 ,5.860750 ,-0.125520 ,-0.000000 ,10.246400 ,1.531330 ,0.028232 ,0.026141 ,-0.022785 ,-0.000000 ,4.648110 ,0.694664 ,-0.296046 ,12.839200 ,-0.517320 ,-0.000000 ,4.681750 ,0.409600 ,1.577960 ,-3.033070 ,-0.269779 ,-0.000000 ,4.690800 ,0.742950 ,-1.314290 ,0.413658 ,7.250400 ,1.197360 ,-7.387440 ,7.316010 ,25.846800 ,-7.806650 ,5.188510 ,12.580300 ,3.155590 ,-3.174250 ,-47.918200 ,-7.808140 ,-70.827900 ,28.363900 ,0.058079 ,0.133078 ,11.559200 ,-8.664980 ,-74.223300 ,23.533500 ,0.048188 ,0.110415 ,17.742900 ,-45.353800 ,14.288100 ,-1.197360 ,-7.387430 ,7.315910 ,-29.492300 ,-11.562900 ,-7.768870 ,-12.580300 ,3.155590 ,-3.174250 ,59.689000 ,-27.865300 ,46.115500 ,-28.363900 ,0.058079 ,0.133078 ,-9.838660 ,-5.092810 ,55.244600 ,-23.533500 ,0.048188 ,0.110415 ,-3.166940 ,-8.881070 ,0.406278 ,8.969780 ,-4.084010 ,1.973950 ,83.916400 ,-9.865680 ,50.438300 ,-0.827718 ,-37.651500 ,-0.636250 ,-21.130400 ,54.390200 ,9.897300 ,-2.258990 ,-39.234100 ,-5.873930 ,-20.241300 ,8.809270 ,14.900200 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.060500 ,-2.869860 ,6.748660 ,0.827718 ,-37.651500 ,-0.636250 ,1.931270 ,7.198770 ,0.004324 ,2.258990 ,-39.234100 ,-5.873930 ,15.878900 ,23.041100 ,-18.501200 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
