0.000000 ,87.073602 ,0.000000 ,-0.000000 ,0.000000 ,-0.000000 ,0.000000 ,4.740105 ,-1.074621 ,-0.000000 ,0.000000 ,-0.000000 ,0.000000 ,5.242181 ,1.000000 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,5.590470 ,0.107343 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,6.072122 ,-0.413955 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,7.098466 ,-1.405532 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,8.864233 ,-0.853528 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,9.847952 ,1.471782 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,4.467361 ,0.667651 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,4.499692 ,0.393672 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,4.508391 ,0.714059 ,-0.000000 ,0.000000 ,-0.000000 ,1.150799 ,-7.100167 ,7.031515 ,-0.000000 ,0.000000 ,-0.000000 ,12.091094 ,3.032880 ,-3.050814 ,-0.000000 ,0.000000 ,-0.000000 ,27.260923 ,0.055821 ,0.127903 ,-0.000000 ,0.000000 ,-0.000000 ,22.618361 ,0.046314 ,0.106121 ,-0.000000 ,0.000000 ,-0.000000 ,-1.150799 ,-7.100158 ,7.031419 ,-0.000000 ,0.000000 ,-0.000000 ,-12.091094 ,3.032880 ,-3.050814 ,-0.000000 ,0.000000 ,-0.000000 ,-27.260923 ,0.055821 ,0.127903 ,-0.000000 ,0.000000 ,-0.000000 ,-22.618361 ,0.046314 ,0.106121 ,-0.000000 ,0.000000 ,-0.000000 ,8.620975 ,-3.925197 ,1.897190 ,-0.000000 ,0.000000 ,-0.000000 ,-0.795531 ,-36.187359 ,-0.611508 ,-0.000000 ,0.000000 ,-0.000000 ,-2.171145 ,-37.708417 ,-5.645513 ,-0.000000 ,0.000000 ,-0.000000 ,0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,0.000000 ,-0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-0.000000 ,0.000000 ,-0.000000 ,0.795531 ,-36.187359 ,-0.611508 ,-0.000000 ,0.000000 ,-0.000000 ,2.171145 ,-37.708417 ,-5.645513 ,-0.000000 ,0.000000 ,-0.000000 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,0.000000 ,-0.000000
20.751975 ,87.023336 ,20.650289 ,-4.050141 ,17.451223 ,0.649783 ,0.000000 ,4.740105 ,-1.074621 ,-3.107299 ,6.771015 ,0.849096 ,0.000000 ,5.242181 ,1.000000 ,-2.895940 ,5.588730 ,0.508693 ,-0.000000 ,5.590470 ,0.107343 ,-2.613402 ,5.127828 ,0.448661 ,-0.000000 ,6.072122 ,-0.413955 ,-2.400755 ,4.360120 ,0.368121 ,-0.000000 ,7.098466 ,-1.405532 ,-2.032072 ,3.277743 ,0.695794 ,-0.000000 ,8.864233 ,-0.853528 ,-1.486352 ,2.779136 ,1.058147 ,-0.000000 ,9.847952 ,1.471782 ,-0.024068 ,0.059961 ,0.008853 ,-0.000000 ,4.467361 ,0.667651 ,-2.725621 ,6.273648 ,26.436961 ,-0.000000 ,4.499692 ,0.393672 ,-11.673491 ,-8.677777 ,11.318551 ,-0.000000 ,4.508391 ,0.714059 ,-14.136055 ,-9.856121 ,5.758251 ,1.150799 ,-7.100167 ,7.031515 ,15.612518 ,-3.437960 ,-0.231698 ,12.091094 ,3.032880 ,-3.050814 ,-63.514023 ,-28.309594 ,-41.347096 ,27.260923 ,0.055821 ,0.127903 ,6.600379 ,-2.054361 ,-33.769775 ,22.618361 ,0.046314 ,0.106121 ,-0.801369 ,45.327836 ,0.480468 ,-1.150799 ,-7.100158 ,7.031419 ,-0.608794 ,2.695231 ,0.981921 ,-12.091094 ,3.032880 ,-3.050814 ,73.625127 ,8.199018 ,5.293582 ,-27.260923 ,0.055821 ,0.127903 ,-4.891173 ,-1.071247 ,24.303001 ,-22.618361 ,0.046314 ,0.106121 ,1.399660 ,-36.485401 ,4.216443 ,8.620975 ,-3.925197 ,1.897190 ,5.217481 ,-28.131307 ,-10.779367 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.336649 ,8.692011 ,0.032775 ,-2.171145 ,-37.708417 ,-5.645513 ,-0.499056 ,-1.566288 ,14.612095 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-2.112402 ,-16.542010 ,24.743575 ,0.795531 ,-36.187359 ,-0.611508 ,1.263143 ,4.715578 ,0.028237 ,2.171145 ,-37.708417 ,-5.645513 ,7.129991 ,-1.871230 ,-15.880476 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,-0.000000 ,-0.000000
20.555043 ,87.027661 ,20.501990 ,-4.078302 ,17.418065 ,0.676359 ,0.000000 ,4.740105 ,-1.074621 ,-3.081426 ,6.714328 ,0.862832 ,0.000000 ,5.242181 ,1.000000 ,-2.878044 ,5.547152 ,0.524134 ,-0.000000 ,5.590470 ,0.107343 ,-2.602368 ,5.103329 ,0.463964 ,-0.000000 ,6.072122 ,-0.413955 ,-2.396603 ,4.360879 ,0.383051 ,-0.000000 ,7.098466 ,-1.405532 ,-2.029564 ,3.290314 ,0.709429 ,-0.000000 ,8.864233 ,-0.853528 ,-1.485506 ,2.793351 ,1.068710 ,-0.000000 ,9.847952 ,1.471782 ,-0.024662 ,0.059433 ,0.008845 ,-0.000000 ,4.467361 ,0.667651 ,-2.769025 ,6.336515 ,26.353728 ,-0.000000 ,4.499692 ,0.393672 ,-11.670703 ,-8.686715 ,11.282990 ,-0.000000 ,4.508391 ,0.714059 ,-14.152490 ,-9.928397 ,5.672770 ,1.150799 ,-7.100167 ,7.031515 ,15.782923 ,-3.534004 ,-0.147843 ,12.091094 ,3.032880 ,-3.050814 ,-63.849163 ,-28.860792 ,-41.378621 ,27.260923 ,0.055821 ,0.127903 ,6.795273 ,-2.192944 ,-34.914557 ,22.618361 ,0.046314 ,0.106121 ,-0.819222 ,44.315303 ,0.509567 ,-1.150799 ,-7.100158 ,7.031419 ,-0.610405 ,2.668973 ,0.930823 ,-12.091094 ,3.032880 ,-3.050814 ,73.624262 ,8.200238 ,5.309584 ,-27.260923 ,0.055821 ,0.127903 ,-4.898324 ,-1.074582 ,24.340868 ,-22.618361 ,0.046314 ,0.106121 ,1.433616 ,-36.517214 ,4.189983 ,8.620975 ,-3.925197 ,1.897190 ,5.402139 ,-28.112662 ,-10.486804 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.297109 ,8.546614 ,0.029150 ,-2.171145 ,-37.708417 ,-5.645513 ,-0.615183 ,-1.469052 ,14.614113 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-2.004536 ,-16.475309 ,24.891298 ,0.795531 ,-36.187359 ,-0.611508 ,1.200623 ,4.482594 ,0.029387 ,2.171145 ,-37.708417 ,-5.645513 ,7.114872 ,-1.895383 ,-15.863945 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,-0.000000 ,-0.000000
20.339850 ,87.024489 ,20.348115 ,-4.087875 ,17.384811 ,0.724677 ,0.000000 ,4.740105 ,-1.074621 ,-3.053159 ,6.646676 ,0.879240 ,0.000000 ,5.242181 ,1.000000 ,-2.859370 ,5.499145 ,0.542898 ,-0.000000 ,5.590470 ,0.107343 ,-2.590979 ,5.075467 ,0.482621 ,-0.000000 ,6.072122 ,-0.413955 ,-2.392749 ,4.363474 ,0.401792 ,-0.000000 ,7.098466 ,-1.405532 ,-2.026661 ,3.306893 ,0.727157 ,-0.000000 ,8.864233 ,-0.853528 ,-1.483767 ,2.811814 ,1.083329 ,-0.000000 ,9.847952 ,1.471782 ,-0.025162 ,0.058595 ,0.008888 ,-0.000000 ,4.467361 ,0.667651 ,-2.805922 ,6.387511 ,26.212060 ,-0.000000 ,4.499692 ,0.393672 ,-11.644946 ,-8.703525 ,11.225323 ,-0.000000 ,4.508391 ,0.714059 ,-14.118659 ,-10.000577 ,5.643802 ,1.150799 ,-7.100167 ,7.031515 ,15.931992 ,-3.635603 ,-0.068264 ,12.091094 ,3.032880 ,-3.050814 ,-64.235242 ,-29.424197 ,-41.462718 ,27.260923 ,0.055821 ,0.127903 ,6.963324 ,-2.317437 ,-35.915268 ,22.618361 ,0.046314 ,0.106121 ,-0.834235 ,42.774061 ,0.443097 ,-1.150799 ,-7.100158 ,7.031419 ,-0.591193 ,2.644974 ,0.896180 ,-12.091094 ,3.032880 ,-3.050814 ,73.589278 ,8.126684 ,5.297109 ,-27.260923 ,0.055821 ,0.127903 ,-4.893999 ,-1.072564 ,24.317994 ,-22.618361 ,0.046314 ,0.106121 ,1.496223 ,-36.521539 ,4.165715 ,8.620975 ,-3.925197 ,1.897190 ,5.570344 ,-28.096515 ,-10.209523 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.255493 ,8.393441 ,0.025447 ,-2.171145 ,-37.708417 ,-5.645513 ,-0.759392 ,-1.384964 ,14.615459 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-1.896671 ,-16.467812 ,24.833343 ,0.795531 ,-36.187359 ,-0.611508 ,1.172712 ,4.378534 ,0.029815 ,2.171145 ,-37.708417 ,-5.645513 ,7.043711 ,-1.979480 ,-15.844530 ,-0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,-0.000000
20.107837 ,87.016896 ,20.191454 ,-4.074015 ,17.334737 ,0.789193 ,0.000000 ,4.740105 ,-1.074621 ,-3.036868 ,6.601013 ,0.902284 ,0.000000 ,5.242181 ,1.000000 ,-2.852402 ,5.464612 ,0.567366 ,-0.000000 ,5.590470 ,0.107343 ,-2.589557 ,5.053275 ,0.507184 ,-0.000000 ,6.072122 ,-0.413955 ,-2.397026 ,4.359005 ,0.427128 ,-0.000000 ,7.098466 ,-1.405532 ,-2.027555 ,3.306720 ,0.753208 ,-0.000000 ,8.864233 ,-0.853528 ,-1.481624 ,2.807326 ,1.106837 ,-0.000000 ,9.847952 ,1.471782 ,-0.025393 ,0.057986 ,0.009142 ,-0.000000 ,4.467361 ,0.667651 ,-2.842695 ,6.446370 ,26.048190 ,-0.000000 ,4.499692 ,0.393672 ,-11.603714 ,-8.732916 ,11.161313 ,-0.000000 ,4.508391 ,0.714059 ,-14.020818 ,-10.065836 ,5.626175 ,1.150799 ,-7.100167 ,7.031515 ,16.054437 ,-3.711925 ,0.014887 ,12.091094 ,3.032880 ,-3.050814 ,-64.515887 ,-29.889568 ,-41.503758 ,27.260923 ,0.055821 ,0.127903 ,7.138477 ,-2.452310 ,-36.972781 ,22.618361 ,0.046314 ,0.106121 ,-0.914624 ,41.115564 ,0.397634 ,-1.150799 ,-7.100158 ,7.031419 ,-0.535477 ,2.643235 ,0.867360 ,-12.091094 ,3.032880 ,-3.050814 ,73.536609 ,8.045768 ,5.270553 ,-27.260923 ,0.055821 ,0.127903 ,-4.879102 ,-1.065625 ,24.239087 ,-22.618361 ,0.046314 ,0.106121 ,1.560675 ,-36.546047 ,4.153480 ,8.620975 ,-3.925197 ,1.897190 ,5.710186 ,-28.058551 ,-9.966842 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.209849 ,8.225371 ,0.021521 ,-2.171145 ,-37.708417 ,-5.645513 ,-0.929027 ,-1.303443 ,14.620456 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-1.813582 ,-16.468101 ,24.185745 ,0.795531 ,-36.187359 ,-0.611508 ,1.168570 ,4.363099 ,0.029874 ,2.171145 ,-37.708417 ,-5.645513 ,6.949628 ,-2.116698 ,-15.813198 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,-0.000000 ,-0.000000
19.866213 ,86.995079 ,20.029410 ,-4.048190 ,17.266786 ,0.864955 ,0.000000 ,4.740105 ,-1.074621 ,-3.029554 ,6.560896 ,0.929870 ,0.000000 ,5.242181 ,1.000000 ,-2.853988 ,5.433674 ,0.595702 ,-0.000000 ,5.590470 ,0.107343 ,-2.595160 ,5.033370 ,0.535975 ,-0.000000 ,6.072122 ,-0.413955 ,-2.406743 ,4.354545 ,0.457254 ,-0.000000 ,7.098466 ,-1.405532 ,-2.031207 ,3.304164 ,0.785120 ,-0.000000 ,8.864233 ,-0.853528 ,-1.479451 ,2.798301 ,1.136968 ,-0.000000 ,9.847952 ,1.471782 ,-0.025392 ,0.057371 ,0.009588 ,-0.000000 ,4.467361 ,0.667651 ,-2.882071 ,6.517329 ,25.880764 ,-0.000000 ,4.499692 ,0.393672 ,-11.557484 ,-8.784653 ,11.098745 ,-0.000000 ,4.508391 ,0.714059 ,-13.887800 ,-10.150030 ,5.597784 ,1.150799 ,-7.100167 ,7.031515 ,16.160160 ,-3.778348 ,0.115836 ,12.091094 ,3.032880 ,-3.050814 ,-64.726083 ,-30.222498 ,-41.501740 ,27.260923 ,0.055821 ,0.127903 ,7.319599 ,-2.597515 ,-38.082867 ,22.618361 ,0.046314 ,0.106121 ,-0.996319 ,39.593353 ,0.333391 ,-1.150799 ,-7.100158 ,7.031419 ,-0.475876 ,2.643763 ,0.829843 ,-12.091094 ,3.032880 ,-3.050814 ,73.505757 ,7.978827 ,5.237645 ,-27.260923 ,0.055821 ,0.127903 ,-4.857803 ,-1.055754 ,24.126348 ,-22.618361 ,0.046314 ,0.106121 ,1.632884 ,-36.566134 ,4.144052 ,8.620975 ,-3.925197 ,1.897190 ,5.829691 ,-28.007996 ,-9.757127 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.165965 ,8.063626 ,0.017877 ,-2.171145 ,-37.708417 ,-5.645513 ,-1.086519 ,-1.265056 ,14.628818 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-1.749630 ,-16.446283 ,23.169271 ,0.795531 ,-36.187359 ,-0.611508 ,1.171837 ,4.375276 ,0.029827 ,2.171145 ,-37.708417 ,-5.645513 ,6.814255 ,-2.321685 ,-15.763220 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,-0.000000 ,-0.000000
19.620841 ,86.954616 ,19.857179 ,-4.008227 ,17.180670 ,0.940225 ,0.000000 ,4.740105 ,-1.074621 ,-3.024018 ,6.530756 ,0.957134 ,0.000000 ,5.242181 ,1.000000 ,-2.857294 ,5.409021 ,0.623918 ,-0.000000 ,5.590470 ,0.107343 ,-2.601897 ,5.015781 ,0.565032 ,-0.000000 ,6.072122 ,-0.413955 ,-2.417037 ,4.345828 ,0.487837 ,-0.000000 ,7.098466 ,-1.405532 ,-2.034802 ,3.293832 ,0.817533 ,-0.000000 ,8.864233 ,-0.853528 ,-1.476136 ,2.779376 ,1.167878 ,-0.000000 ,9.847952 ,1.471782 ,-0.025262 ,0.056938 ,0.010159 ,-0.000000 ,4.467361 ,0.667651 ,-2.916498 ,6.585318 ,25.729389 ,-0.000000 ,4.499692 ,0.393672 ,-11.514330 ,-8.845866 ,11.043961 ,-0.000000 ,4.508391 ,0.714059 ,-13.747285 ,-10.229129 ,5.565327 ,1.150799 ,-7.100167 ,7.031515 ,16.258290 ,-3.826682 ,0.224946 ,12.091094 ,3.032880 ,-3.050814 ,-64.852854 ,-30.432117 ,-41.412644 ,27.260923 ,0.055821 ,0.127903 ,7.508112 ,-2.755176 ,-39.257540 ,22.618361 ,0.046314 ,0.106121 ,-1.071074 ,38.239913 ,0.248235 ,-1.150799 ,-7.100158 ,7.031419 ,-0.440108 ,2.649953 ,0.785088 ,-12.091094 ,3.032880 ,-3.050814 ,73.506142 ,7.951012 ,5.195193 ,-27.260923 ,0.055821 ,0.127903 ,-4.834121 ,-1.044846 ,24.001019 ,-22.618361 ,0.046314 ,0.106121 ,1.700440 ,-36.574688 ,4.136094 ,8.620975 ,-3.925197 ,1.897190 ,5.935480 ,-27.958115 ,-9.565212 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.129222 ,7.928099 ,0.014926 ,-2.171145 ,-37.708417 ,-5.645513 ,-1.220008 ,-1.280434 ,14.637468 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-1.747986 ,-16.405244 ,22.093785 ,0.795531 ,-36.187359 ,-0.611508 ,1.184620 ,4.422948 ,0.029639 ,2.171145 ,-37.708417 ,-5.645513 ,6.626780 ,-2.609884 ,-15.705169 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,-0.000000 ,-0.000000
19.375084 ,86.896084 ,19.669761 ,-3.949417 ,17.068124 ,1.002835 ,0.000000 ,4.740105 ,-1.074621 ,-3.012648 ,6.519953 ,0.980451 ,0.000000 ,5.242181 ,1.000000 ,-2.855256 ,5.396546 ,0.649415 ,-0.000000 ,5.590470 ,0.107343 ,-2.603964 ,5.002249 ,0.591742 ,-0.000000 ,6.072122 ,-0.413955 ,-2.423390 ,4.328163 ,0.515962 ,-0.000000 ,7.098466 ,-1.405532 ,-2.035590 ,3.268199 ,0.846558 ,-0.000000 ,8.864233 ,-0.853528 ,-1.470388 ,2.742374 ,1.195077 ,-0.000000 ,9.847952 ,1.471782 ,-0.025096 ,0.056962 ,0.010795 ,-0.000000 ,4.467361 ,0.667651 ,-2.939652 ,6.638314 ,25.607520 ,-0.000000 ,4.499692 ,0.393672 ,-11.477423 ,-8.900871 ,11.001096 ,-0.000000 ,4.508391 ,0.714059 ,-13.618976 ,-10.270938 ,5.539290 ,1.150799 ,-7.100167 ,7.031515 ,16.353055 ,-3.844626 ,0.329048 ,12.091094 ,3.032880 ,-3.050814 ,-64.871499 ,-30.525056 ,-41.191781 ,27.260923 ,0.055821 ,0.127903 ,7.705034 ,-2.927340 ,-40.507468 ,22.618361 ,0.046314 ,0.106121 ,-1.149549 ,36.995271 ,0.159278 ,-1.150799 ,-7.100158 ,7.031419 ,-0.445468 ,2.670876 ,0.737072 ,-12.091094 ,3.032880 ,-3.050814 ,73.527670 ,7.988188 ,5.143965 ,-27.260923 ,0.055821 ,0.127903 ,-4.809671 ,-1.033649 ,23.871941 ,-22.618361 ,0.046314 ,0.106121 ,1.750495 ,-36.586029 ,4.136065 ,8.620975 ,-3.925197 ,1.897190 ,6.035705 ,-27.910251 ,-9.377237 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.102522 ,7.829595 ,0.012839 ,-2.171145 ,-37.708417 ,-5.645513 ,-1.334112 ,-1.340013 ,14.643811 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-1.882408 ,-16.346424 ,21.230033 ,0.795531 ,-36.187359 ,-0.611508 ,1.218192 ,4.548056 ,0.029091 ,2.171145 ,-37.708417 ,-5.645513 ,6.385964 ,-2.979913 ,-15.661054 ,-0.727158 ,-9.225458 ,11.662918 ,-0.000000 ,-0.000000 ,-0.000000
19.129327 ,86.823520 ,19.465333 ,-3.877006 ,16.901178 ,1.046960 ,0.000000 ,4.740105 ,-1.074621 ,-2.991110 ,6.524576 ,1.001807 ,0.000000 ,5.242181 ,1.000000 ,-2.844088 ,5.394585 ,0.674873 ,-0.000000 ,5.590470 ,0.107343 ,-2.598629 ,4.994416 ,0.618872 ,-0.000000 ,6.072122 ,-0.413955 ,-2.424226 ,4.308662 ,0.544491 ,-0.000000 ,7.098466 ,-1.405532 ,-2.032928 ,3.237808 ,0.874588 ,-0.000000 ,8.864233 ,-0.853528 ,-1.462123 ,2.700065 ,1.220768 ,-0.000000 ,9.847952 ,1.471782 ,-0.024894 ,0.057427 ,0.011488 ,-0.000000 ,4.467361 ,0.667651 ,-2.958989 ,6.692367 ,25.514965 ,-0.000000 ,4.499692 ,0.393672 ,-11.442439 ,-8.953232 ,10.970821 ,-0.000000 ,4.508391 ,0.714059 ,-13.507872 ,-10.284201 ,5.506478 ,1.150799 ,-7.100167 ,7.031515 ,16.439459 ,-3.837485 ,0.434394 ,12.091094 ,3.032880 ,-3.050814 ,-64.789805 ,-30.454126 ,-40.844146 ,27.260923 ,0.055821 ,0.127903 ,7.907666 ,-3.112960 ,-41.819964 ,22.618361 ,0.046314 ,0.106121 ,-1.224382 ,35.849240 ,0.088165 ,-1.150799 ,-7.100158 ,7.031419 ,-0.493764 ,2.701055 ,0.677036 ,-12.091094 ,3.032880 ,-3.050814 ,73.552659 ,8.114075 ,5.105722 ,-27.260923 ,0.055821 ,0.127903 ,-4.781154 ,-1.020674 ,23.721431 ,-22.618361 ,0.046314 ,0.106121 ,1.789843 ,-36.640428 ,4.158267 ,8.620975 ,-3.925197 ,1.897190 ,6.143667 ,-27.835092 ,-9.197788 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.084126 ,7.761702 ,0.011428 ,-2.171145 ,-37.708417 ,-5.645513 ,-1.439152 ,-1.425543 ,14.650443 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-2.237462 ,-16.235511 ,20.678065 ,0.795531 ,-36.187359 ,-0.611508 ,1.282769 ,4.788670 ,0.027822 ,2.171145 ,-37.708417 ,-5.645513 ,6.101407 ,-3.394018 ,-15.659132 ,-0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,-0.000000
18.845030 ,86.739711 ,19.229668 ,-3.806038 ,16.700306 ,1.104531 ,0.000000 ,4.740105 ,-1.074621 ,-2.953626 ,6.529660 ,1.017387 ,0.000000 ,5.242181 ,1.000000 ,-2.819022 ,5.391000 ,0.696952 ,-0.000000 ,5.590470 ,0.107343 ,-2.581541 ,4.981076 ,0.643697 ,-0.000000 ,6.072122 ,-0.413955 ,-2.415355 ,4.276974 ,0.571090 ,-0.000000 ,7.098466 ,-1.405532 ,-2.022913 ,3.192636 ,0.898974 ,-0.000000 ,8.864233 ,-0.853528 ,-1.448705 ,2.643158 ,1.241662 ,-0.000000 ,9.847952 ,1.471782 ,-0.024590 ,0.058373 ,0.012283 ,-0.000000 ,4.467361 ,0.667651 ,-2.971186 ,6.757328 ,25.434039 ,-0.000000 ,4.499692 ,0.393672 ,-11.375738 ,-8.983315 ,10.949196 ,-0.000000 ,4.508391 ,0.714059 ,-13.419641 ,-10.272476 ,5.491042 ,1.150799 ,-7.100167 ,7.031515 ,16.511159 ,-3.805490 ,0.544807 ,12.091094 ,3.032880 ,-3.050814 ,-64.750879 ,-30.199527 ,-40.309190 ,27.260923 ,0.055821 ,0.127903 ,8.137420 ,-3.334516 ,-43.343809 ,22.618361 ,0.046314 ,0.106121 ,-1.286402 ,34.746554 ,0.041519 ,-1.150799 ,-7.100158 ,7.031419 ,-0.587778 ,2.743306 ,0.592208 ,-12.091094 ,3.032880 ,-3.050814 ,73.592546 ,8.322607 ,5.053822 ,-27.260923 ,0.055821 ,0.127903 ,-4.749803 ,-1.006516 ,23.556216 ,-22.618361 ,0.046314 ,0.106121 ,1.849932 ,-36.763355 ,4.199710 ,8.620975 ,-3.925197 ,1.897190 ,6.269660 ,-27.771947 ,-8.997001 ,-0.795531 ,-36.187359 ,-0.611508 ,-2.078907 ,7.742450 ,0.011033 ,-2.171145 ,-37.708417 ,-5.645513 ,-1.559887 ,-1.541616 ,14.655729 ,0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,0.000000 ,-8.620975 ,-3.925197 ,1.897190 ,-2.550862 ,-16.134210 ,20.317167 ,0.795531 ,-36.187359 ,-0.611508 ,1.371297 ,5.118323 ,0.025622 ,2.171145 ,-37.708417 ,-5.645513 ,5.820829 ,-3.835851 ,-15.666436 ,-0.727158 ,-9.225458 ,11.662918 ,0.000000 ,-0.000000 ,-0.000000
