8.389056
6.912810
6.623953
6.521610
6.474017
8.911123
8.543619
6.422298
6.415327
7.888150
6.406647
6.403839
7.538431
7.455498
7.383726
6.397373
6.396424
6.395628
7.172750
6.394379
6.393885
7.065188
7.035608
7.008508
6.392463
6.960595
6.939315
6.919562
6.901178
6.884026
6.867985
6.391136
6.838833
6.390898
6.390795
6.390699
6.790020
6.779429
6.390456
6.390387
6.390323
6.390263
6.390208
6.726022
6.390108
6.711326
6.390020
6.389980
6.389943
6.389908
6.389875
6.389844
6.668647
6.663455
6.389760
6.389735
6.389712
6.389689
6.640144
6.389648
6.389628
6.627967
6.624166
6.389576
6.616916
6.613456
6.389531
6.606842
6.603679
6.600607
6.597621
6.594718
6.389456
6.589149
6.586476
6.389425
6.389415
6.578869
6.576462
6.574115
6.389381
6.389373
6.389365
6.565288
6.563211
6.389344
6.559201
6.557264
6.389325
6.553520
6.551710
6.389308
6.548207
6.546511
6.389292
6.543226
6.541634
6.389278
6.538547
6.389269
