0.001,0.006982536
0.002,0.013930288
0.003,0.020843472
0.004,0.027722301
0.005,0.034566987
0.006,0.041377743
0.007,0.048154777
0.008,0.054898298
0.009,0.061608515
0.01,0.068285633
0.011,0.074929858
0.012,0.081541393
0.013,0.088120441
0.014,0.094667203
0.015,0.101181879
0.016,0.107664669
0.017,0.114115771
0.018,0.12053538
0.019,0.126923693
0.02,0.133280903
0.021,0.139607205
0.022,0.145902789
0.023,0.152167848
0.024,0.15840257
0.025,0.164607144
0.026,0.170781758
0.027,0.176926598
0.028,0.18304185
0.029,0.189127697
0.03,0.195184323
0.031,0.201211909
0.032,0.207210637
0.033,0.213180686
0.034,0.219122236
0.035,0.225035463
0.036,0.230920545
0.037,0.236777657
0.038,0.242606973
0.039,0.248408668
0.04,0.254182913
0.041,0.259929881
0.042,0.265649741
0.043,0.271342663
0.044,0.277008815
0.045,0.282648366
0.046,0.28826148
0.047,0.293848325
0.048,0.299409063
0.049,0.304943859
0.05,0.310452876
0.051,0.315936274
0.052,0.321394214
0.053,0.326826857
0.054,0.33223436
0.055,0.337616881
0.056,0.342974578
0.057,0.348307606
0.058,0.353616119
0.059,0.358900273
0.06,0.36416022
0.061,0.369396113
0.062,0.374608102
0.063,0.379796339
0.064,0.384960972
0.065,0.39010215
0.066,0.395220021
0.067,0.400314732
0.068,0.40538643
0.069,0.410435258
0.07,0.415461361
0.071,0.420464884
0.072,0.425445967
0.073,0.430404754
0.074,0.435341385
0.075,0.440255999
0.076,0.445148737
0.077,0.450019736
0.078,0.454869135
0.079,0.45969707
0.08,0.464503676
0.081,0.469289089
0.082,0.474053444
0.083,0.478796874
0.084,0.483519511
0.085,0.488221488
0.086,0.492902936
0.087,0.497563985
0.088,0.502204764
0.089,0.506825404
0.09,0.511426031
0.091,0.516006774
0.092,0.520567758
0.093,0.52510911
0.094,0.529630955
0.095,0.534133416
0.096,0.538616619
0.097,0.543080685
0.098,0.547525736
0.099,0.551951895
0.1,0.556359282
0.101,0.560748017
0.102,0.565118218
0.103,0.569470006
0.104,0.573803497
0.105,0.578118809
0.106,0.582416059
0.107,0.586695361
0.108,0.590956832
0.109,0.595200586
0.11,0.599426736
0.111,0.603635396
0.112,0.607826677
0.113,0.612000693
0.114,0.616157553
0.115,0.620297369
0.116,0.624420249
0.117,0.628526304
0.118,0.632615642
0.119,0.63668837
0.12,0.640744596
0.121,0.644784426
0.122,0.648807966
0.123,0.652815323
0.124,0.656806599
0.125,0.6607819
0.126,0.664741329
0.127,0.668684989
0.128,0.672612982
0.129,0.676525409
0.13,0.680422372
0.131,0.684303971
0.132,0.688170306
0.133,0.692021477
0.134,0.695857582
0.135,0.699678718
0.136,0.703484984
0.137,0.707276477
0.138,0.711053293
0.139,0.714815527
0.14,0.718563275
0.141,0.722296632
0.142,0.726015692
0.143,0.729720548
0.144,0.733411294
0.145,0.737088021
0.146,0.740750822
0.147,0.744399788
0.148,0.74803501
0.149,0.751656579
0.15,0.755264583
0.151,0.758859113
0.152,0.762440256
0.153,0.766008102
0.154,0.769562738
0.155,0.773104251
0.156,0.776632727
0.157,0.780148253
0.158,0.783650915
0.159,0.787140798
0.16,0.790617985
0.161,0.794082562
0.162,0.797534612
0.163,0.800974218
0.164,0.804401462
0.165,0.807816428
0.166,0.811219196
0.167,0.814609848
0.168,0.817988464
0.169,0.821355125
0.17,0.824709911
0.171,0.828052901
0.172,0.831384173
0.173,0.834703806
0.174,0.838011879
0.175,0.841308468
0.176,0.84459365
0.177,0.847867502
0.178,0.8511301
0.179,0.85438152
0.18,0.857621837
0.181,0.860851126
0.182,0.864069461
0.183,0.867276916
0.184,0.870473564
0.185,0.873659479
0.186,0.876834733
0.187,0.879999398
0.188,0.883153546
0.189,0.886297248
0.19,0.889430576
0.191,0.892553599
0.192,0.895666388
0.193,0.898769013
0.194,0.901861542
0.195,0.904944045
0.196,0.90801659
0.197,0.911079245
0.198,0.914132078
0.199,0.917175156
0.2,0.920208546
0.201,0.923232315
