0.785398
0.948059
0.977049
0.987116
0.991762
0.994282
0.995800
0.996785
0.997460
1.155023
0.998300
0.998572
0.998783
0.998951
0.999086
0.999197
0.999288
1.086632
0.999430
1.078026
0.999534
0.999575
1.067907
0.999643
0.999671
1.060111
1.057896
1.055838
0.999755
0.999772
0.999786
1.048887
0.999811
1.046022
0.999832
0.999841
0.999850
1.041194
0.999865
0.999871
0.999878
1.037283
0.999889
1.035594
0.999898
1.034051
1.033328
0.999911
0.999914
0.999918
1.030721
1.030132
0.999927
1.029018
0.999932
0.999934
1.027495
1.027022
1.026565
1.026123
0.999945
0.999947
0.999948
1.024493
0.999951
0.999953
1.023399
1.023055
1.022722
0.999958
1.022083
1.021777
1.021479
1.021189
0.999963
0.999964
1.020365
0.999966
1.019851
0.999968
0.999969
1.019125
0.999970
1.018671
1.018451
1.018237
0.999973
1.017823
1.017623
1.017428
0.999975
1.017050
0.999976
1.016687
0.999977
0.999978
0.999978
0.999979
0.999979
1.015687
